,Mean,SD,RMS,Peak-to-Peak,Kurtosis,Skewness,Crest,Status
0,23.335318023255766,15.047893345496908,27.762475204060397,99.31706046511628,0.14375270135116835,-0.2204206380494495,2.4102289309004434,stable
1,23.490211409883727,17.02267122232807,29.004799392594343,140.82269767441858,2.2817862257415165,0.25125757665282367,3.4824525362892933,stable
2,21.615567151162768,13.863735182349819,25.675829063166574,80.04658604651164,-0.10734579920592591,0.18169963275340376,2.4329063812667804,stable
3,21.49686380813954,13.070224039218562,25.15510053866781,84.49361860465118,0.5413293362908016,-0.3826379923935869,2.1886283999235463,stable
4,20.52118023255814,16.47084656510635,26.30860494691375,99.31706046511627,0.12662763076979688,-0.11150109534183547,2.599767842281679,stable
5,19.028702834302347,13.547796304534591,23.354979667399697,85.97596279069768,0.22397344704555477,-0.18326898130454197,2.7381412216514907,stable
6,17.54780625000002,14.455918104967592,22.73092599730195,97.83471627906977,0.21984997351906488,-0.23364497736053655,2.552463362946154,stable
7,17.004955595930213,12.60188777758864,21.1617817032378,68.18783255813955,-0.15513630714384563,-0.1328530080900262,2.3914874273548423,stable
8,15.2330910610465,17.415952928645375,23.131499588776936,115.6228465116279,0.3343104058517232,0.05288398471737111,3.469512138486245,stable
9,13.38016082848838,14.893526821249264,20.01572448525302,80.04658604651164,-0.06451404301229413,-0.38250723126219394,2.38030087528084,stable
10,11.96295872093022,16.52326488080471,20.392744892818765,96.35237209302325,-0.05852056562036623,-0.17707681788598328,2.772432643327798,stable
11,10.364806395348824,14.273438802245877,17.63409512126692,84.49361860465116,0.07206792252723115,-0.12607929685322783,2.9539638247128273,stable
12,8.662426744186062,14.560707036147978,16.936492593925365,91.90533953488372,0.16344010876882376,-0.006340373639241291,3.1631592526441388,stable
13,6.291255087209314,15.094041185878654,16.345870413700894,118.58753488372093,1.2424085455845422,-0.2529593241603696,3.821570022954183,stable
14,4.575847020348843,11.862198559585108,12.708765353005044,72.63486511627907,-0.03953510404106453,0.022938713384001674,3.2823070226549103,stable
15,2.7142311773255803,16.764460474576538,16.97467895999304,123.03456744186047,1.3900393575506902,-0.2527834244877081,3.8546576873942175,stable
16,0.7194359738372108,13.583640853726562,13.596054436561896,75.5995534883721,-0.40013529173285134,0.055627029461692075,2.9590735877907353,stable
17,-1.971655668604648,12.298799027526638,12.449906357257667,63.7408,-0.5347706945675208,-0.06108092173010696,2.2789707230595555,stable
18,-3.516246729651159,14.182587466456779,14.605250661136385,84.49361860465118,0.18238835124766295,-0.23332101351940054,2.6531130683335964,stable
19,-6.022045348837215,15.670103700332332,16.780267671916242,99.31706046511628,0.30410537454855424,-0.1844958146297561,2.309223079927414,stable
20,-4.211095566860463,24.213971695287725,24.565772458837607,158.61082790697674,0.2454897720661191,-0.14726576748619444,2.3014750186521185,stable
21,-4.370331758720939,24.325850288199913,24.703621475465646,163.05786046511628,0.4971904666189779,0.17632369705568224,3.1887095783441137,stable
22,-4.625109665697678,33.643266800089016,33.94341908514528,223.83397209302328,0.0020588433972204,0.05993917159184622,3.4124811875671917,stable
23,-4.907392005813958,26.833733025944845,27.265886219451705,174.91661395348837,0.33562131208675083,-0.08122687392182157,3.160887368749913,stable
24,-4.277685247093028,42.03611388580317,42.232781600346534,290.53946046511635,0.7439054831384078,-0.3183312228183091,3.0585808428760033,stable
25,-5.334434520348826,89.8266036617013,89.94106521084665,760.4425674418605,4.2668714114410635,-0.03187797312327713,4.139119571055719,stable
26,-5.191121947674419,35.16481118992833,35.52891936325106,197.15177674418607,-0.20455536638682714,0.07484033585097283,2.4674755412223663,stable
27,-5.217178779069765,35.88578048509731,36.24569752062556,265.3396093023256,0.9098627368672023,-0.08040623214029585,3.7273873240125295,stable
